"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"he_who_leads","31 October 2008","As many know, Ang Lee and Eric Bana tried to do a Hulk movie in 2003. It didn't work. Brooding and arty with limited action. So this time around they went for a ""reboot"" - new director and cast and approach. For other movies, the word 'reboot' means an update from what we've seen before. For 'The Incredible Hulk', reboot simply means getting back to the basics - more action and a brisk and easy to follow story. In other words, this aims to be be meat and potatoes and that is what it is.This movie offers up much that is good and solid but not spectacular. The plot is simply designed to enable what we want to see. Nearly all the cast do fine. I wouldn't mind seeing them reprise their parts in any future movies. However, I'm not 100 percent sold on Edward Norton as Bruce Banner / The Hulk. He's a fine actor and there's nothing wrong with his acting here. It's just his approach to the character. Bruce here is quite solemn and repressed. He seems to be thinking deeply about his predicament, but not really in a battle to control his rage. Therefore, it never really feels like a smooth transition whenever he transforms into the Hulk. His chemistry with Liv Tyler's Betty Ross is pretty good though.On the action front, the film is very good. It gives us what we want to see. A whole lotta Hulk Smash! The finale is definitely kickass and The Hulk versus The Abomination delivers. The film ends fairly abruptly after that. Now that we've had two movies in close succession basically introducing The Hulk and the major characters, now is the time to move on and start pushing this series into high gear.","
            10/10
            "
"poem","23 July 2008","So Arwen is back and this time she's even with an Orc. Optically, Liv Tyler looks even more like an elf now, than ever before, with her really extremely long face. People might criticize her acting, but its hard to look good next to a Edward Norton, and personally I didn't mentioned any flaw at all in it; for me, she was totally believable.Criticizing Edward Norton would probably be a sacrilege by now. The legitimate successor of Robert de Niro, the man who can play a tree (de Niro about de Niro), is of course again far beyond any criticism in his acting skills. I thorough enjoyed his interpretation of Hulk.Tim Roth also does a good work as usual, even if his character was rather one dimensional. The story is not record breaking, but was definitely okay. All in all the movie was about as good or bad as Iron Man, but couldn't reach the level of the Spiderman Trilogy or the new Batman movies, due to lack of depth in the story. It definitely has a much, much, much better romance than the last of these movies, though.What really enraged me was the fact that they cut so much of the showdown. Cant mention details to avoid spoilers, but the German version was nothing short of butchered in this respect; the German viewer really had no idea whatsoever how the villain was finally brought down.","
            8/10
            "
"madbandit20002000","1 July 2008","When the huge, jade-skinned, sometimes anti-heroic behemoth, conceived by visionaries at Marvel Comics, Stan Lee and Jack Kirby, got the movie treatment in 2003, fans a many were stoked to see the Incredible Hulk in full, CGI action. However, the film by celebrated filmsmith Ang Lee (""Brokeback Mountain"", ""Crouching Tiger, Hidden Dragon"") was a wooden penny. Hulk dogs? The Hulk's dad becomes The Absorbing Man? The madder the Hulk gets, the bigger he gets? I'm just glad I save my money.I didn't, however, when viewing the recent comic book hero cine-relaunch (Batman being the first) which is a fun, rock'em, sock'em balance of human drama and high-edge action-adventure, the comic book and the classic TV series starring Bill Bixby as the tormented, gamma radiation-infested nuclear scientist, Dr. Bruce Banner and Lou Ferrigno as the not-so-Jolly Green Giant alter-ego. Compromising coolness is here for a superhero that can't take off the costume and call it a day, and that's what makes ""The Incredible Hulk"" interesting.Oscar nominee Edward Norton (""Fight Club"", ""The People Vs. Larry Flynt"") fills the late Mr. Bixby's shoes, perfectly and hauntingly, being on the lam from the protocol-minded General Thaddeus E. ""Thunderbolt"" Ross (a no-nonsense William Hurt). All Banner wants is a cure, but Ross and field soldier Emil Blonsky (Tim Roth of ""Pulp Fiction"" and ""Youth Without Youth"") makes things difficult, especially when Blonsky takes a ""super solder"" formula (a major hint to fanboys) to match monster brawn with the Green-skinned Goliath, and their fracas elevates to a monster mash in NYC's Harlem district. Good thing old Doc has the general's daughter, Betty (a mousy but lively Liv Tyler of the Lord of the Rings saga), as moral support and her heart as well.It's rare that movie producers can admit a ""mea culpa"" (money and rep, I guess), and ""The Incredible Hulk"", a combo of the Jason Bourne films and ""King Kong"", works. Director and fan Louis Lettierer (""Transporter 2"", ""Unleashed"" and an aide on the indie crime drama ""Gravesend"") does the script (a lost, first draft of the TV show's pilot episode, due to budget constraints and unavailable technology? ) by fellow fans Norton (uncredited) and Zak Penn (the second and third X-Men films) justice. Exceptional are the cast, especially Ty Burrell (the short-lived sitcom, ""Back To You"") and Tim Blake Nelson (""O Brother, Where Art Thou"") whose roles hint at a sequel (Like, duh). More eye winks towards fanboys are the cameos of Stan Lee, Ferrigno, Bixby (from an episode of ""The Courtship of Eddie's Father"") and Robert Downey Jr. as his Tony Stark role from the super-hit ""Iron Man"", clueing into the Marvel Comics Universe. (Take heed, DC Comics and Warner Bros. Pictures). ""The Incredible Hulk"" does more than entertain; IT SMASH!!!","
            7/10
            "
"reddiemurf81","20 July 2020","After seeing Iron Man, I could not wait to see what came next,, and after being very disappointed by the Hulk movie from a few yrs before, I was hoping this movie would a lot better. Thankfully, IT WAS!!! In a lot of ways, I prefer Norton playing Banner to Ruffalo (not that I don't like Ruffalo). The rest of the cast was perfect as well, including Tyler, Roth, Hurt, and Nelson.Do not skip this in your MCU binge watching!!","
            5/10
            "
"vithiet","7 May 2021","This was a very well done movie and I was very happy to re-watch it as part of my MCU marathon. It is unfortunate it came out when the MCU was not very well established because I think the result would have been a lot better if it had been released just a couple of years later. Not that I dislike Edward Norton as Bruce Banner, I think he did a great job before Ruffalo took on the role, and the special effects still hold up very well. But later MCU movies found a certain formula that give them a sort of 'epicness' this movie could have used to bring it to an even higher level. That said, I still really recommend it as is.","
            9/10
            "
"RainDogJr","20 June 2008","First, I have seen only parts of Ang Lee's 2003 Hulk but never complete so if you want comparisons I can't give that to you. That said, let's focus on Louis Leterrier's The Incredible Hulk; even that this film is like a reboot it begins more like a sequel, actually when Bruce Banner (Edward Norton) is already in his ""exile"" due to his ""green"" problem. During his stay in Brazil, he has an accident that will put him again on the map of the US Army (in part courtesy of Stan Lee). Emil Blonsky (Tim Roth) is their ""special weapon"" and now we have just a search of Banner, who travels from Brazil to Guatemala to Mexico to finally the United States. There he meets again his love, Betty Ross (Liv Tyler), and the rounds between Hulk and the Army really begins. The visual part is great and delivers a terrific Hulk and a terrific fight at the University. Tim Roth's character seems to be in personal fight against Hulk but at this point of the film, he is the only one who really believes that. I mean, the guy claims ""well this is our second round"" or something like that but actually he hasn't even touch Hulk during their first meet in Brazil and in the University Hulk beats him easily (funny scene by the way). Of course when Abomination finally appears, courtesy of Banner's helper Samuel Sterns (Tim Blake Nelson), Hulk will have a true rival. Both deliver pure action in the climax of the film, and the entire film is just that: pure and fun action entertainment that, I guess, will be enjoyed by the true fans of the comic book.Cast: For me Norton was a great choice for the role because he normally looks as a very calm guy like Banner, when he is in a sort of hangover after being Hulk all night, but sometimes Norton looks quite different for stronger roles (for example in American History X as Derek Vinyard). Tim Roth is also quite good, again on a blockbuster, and for me to have him in the cast is enough to can say that this Hulk has a better cast that the 2003 Hulk. Before this film, I haven't see Liv Tyler since Lord of the Rings: The Return of the Kings and here she looks beautiful as usual but her role is quite common yet I think she is just good. Two cameos: Lou Ferrigno appear as a security guard and also voices Hulk (I saw this dubbed in Spanish so I didn't heard Lou) and Stan Lee has his obligated cameo in Brazil. Robert Downey Jr. is also here as Tony Starks, Avengers?Conclusion: Another enjoyable and entertaining film by Louis Leterrier. Another enjoyable and entertaining blockbuster and another fun Marvel world adaptation. Now let's see that Kung Fu panda.","
            7/10
            "
"invisibleunicornninja","18 March 2018","Effects - The character design of the Hulk is absolutely terrible. I was laughing every time he was onscreen. This movie is worth watching all the way through just to see the awful CG fight in the finale. Its absolutely hilarious. The effects in this film are the very definition of ""dated.""Characters - A lot of the acting was ok. None of it was too terrible, but there aren't really any great performances in this movie. The characters themselves aren't very interesting and are best described as ""passable."" Bruce Banner on his own is a bit boring. I don't think that he works well as a main character. Plot - This movie is drawn out. Most of the scenes are too long, and there are a few that could've been cut. There is a lot of stupid in this movie as well. If this movie was shorter, it probably would've been a bit less boring. Cinematography - There are a lot of interesting shots in this movie. The way this movie looks (aside from the effects) is probably the best thing about this movie. Visually, this movie is fantastic. Score - The soundtrack for this movie is absolutely terrible. Some people underestimate the power of good music. If someone competent was writing the composition for this movie, it would've been so much more entertaining. The music in this movie is so boring. It takes away from any of the excitement there is to be had.Overall this movie is teetering on the edge of boredom and fun. This movie suffers from a bloated runtime and a bad soundtrack. That being said, I was entertained. This isn't the worst movie ever, but its also not anything special. If you like this character or this franchise then go see it. Otherwise I'd recommend skipping it.","
            10/10
            "
"stallone-9","24 June 2008","This was without a doubt one of the most enjoyable movies I've ever seen simply because it is awesome to see one of your favorite comic book characters on the big screen in all his might.The 2003 version was beyond disappointing because it was far from the source material,too long and boring and of course not enough Hulk smash action.Thank God director Louis Leterrier fixed the mistakes Ang Lee made and created one of the best comic adaptations ever.The cast is great and Eddy Norton once again proves he's one of the best actors of his generation and the perfect man to play the tormented Bruce Banner.The rest of the cast is great also:Liv Tyler is a great Betty and is really sympathetic with the monster just like in the comics.Tim Roth is a great Blonsky and an even better Abomination,he's just pure badass evil.William Hurt is the best General Ross ever!!!He is literally pulled from the pages of the comic-divided between the duty to capture the rampaging monster and the love for his daughter he really nailed the part.One of the biggest improvements from the previous film is definitely the CGI-The Hulk looks as real as he can be-the skin coloring,textures and shades are all superb bravo to the effects guys they did a fantastic job.Abomination looks great too.His final clash with Hulk is something to talk about for a long time.This is what I call an epic fight.In conclusion I'd like to say that if you are a Hulk fan you must absolutely see this film and I bet you will love it.If you're not a Hulk fan you will enjoy it still.One of the most entertaining action packed movies for years.","
            8/10
            "
"eva3si0n","29 April 2022","The Incredible Hulk unlucky Hulk dubut on the big movie screen. And although the film became part of the Marvel film franchise, in further films about The Incredible Hulk they almost do not remember. In the first, Edward Norton is not at all suitable for his role. The main anthogonist together failed and appears before the audience literally 20 minutes before the end of the film. The Incredible Hulk is better than the 2003 film, but clearly unsuccessful against the background of other Marvel films of the first phase of the film universe.","
            7/10
            "
"coolsnake10","3 March 2013","The Incredible Hulk is the best Marvel Movie yet. It does not waste any time. The beginning is powerful, and it doesn't lose energy. The ending is awesome. I would recommend this to every superhero movie fan. I was not disappointed at all. I don't know why everyone is saying that it is not that good. It is so good! Maybe I have a different taste. I think the movie showcases very well how Bruce has problems with his alter ego. Emil Blonsky, the arrogant soldier working for General Ross, is trying to get his hands on the power of the Hulk, while Bruce is trying to get rid of it. It is great story for anyone. See this movie. It completed me.","
            10/10
            "
"tombstone81","15 June 2008","I suppose any review about a comic book movie must be preceded by a few disclaimers as to the reviewers objectivity. I've been a Hulk fan for more than 30 years, since I started wearing my first Hulk T-shirt at around age 5. I love the big green guy and all the angst and brooding and power and potential carnage he represents...especially knowing that somewhere deep within that poisoned, rippling, veiny interior is a sensitive soul struggling to stay attached to its compassion and humanity. I really liked Ang Lee's 2003 version but I absolutely LOVED this version! The other disclaimer would be that while I am just as fond of ""thinking"" movies like Schindler's List or Flags of our Fathers, I also freely embrace the ""summer blockbuster"" and am more than happy to check my brain at the door and munch away on m lapful of over-priced goodies while things blow up real good in front of me.So with that, you already know my opinion of this newest rendition of The Incredible Hulk. The other reviews who have given this movie an 8-10 have pretty much said it all...so I am not going to elaborate on the awesome destruction scenes, the CGI (which I thought was incredibly well done and realistic), the dialogue or what have you. Quite simply I thought it was perhaps the greatest summer smash movie of all time (in a very elite group amongst T2, Jurassic Park, True Lies and Transformers). Stepping away from my Hulk manlove for a moment, and trying to find some objectivity...I can let readers know that the movie is not without some technical flaws which, if you know in advance and can forgive the filmmakers for, it will likely enhance your enjoyment of the overall product. Some attempts to create humour or ""classic memorable lines"" in summer blockbusters do not always work, and the Hulk has its share of cheese that made me wince. For example, in trying to pay homage to the classic Bill Bixby TV series, Edward Norton's Bruce Banner (who is very weak in his Portuguese) says to a colleague in Brazil...""Don't make me...hungry...you wouldn't like me when I'm hungry!"". Yes, I admit I laughed, but was secretly miffed at the openly cheap attempt to create humour from a classic line...because the part of my brain that I didn't check at the door realized that ""faminto"" and ""zangado"" don't sound enough alike that a person uttering a sentence in a newfound language simply wouldn't make that mistake. There were other examples as well of things that appeared to be created for the cheese-factor that simply would not happen in real life (or likely the comic book for that matter). Things like Bronsky saying to the Hulk ""Is that all you got!?"" when he wasn't yet quite sure that his body could withstand a massive beating and when any other mortal man would be crapping his pants...or as the Abomination speaking fluent English. Why could a man who only recently became the Abomination talk freely in his native tongue, while Banner has been the Hulk for years and finally took everything he had just to grunt ""HULK SMASH!""? And finally, the scene in the cave with the Hulk and Betty Ross. As a movie maker and a seller of comic books...you've just asked me to suspend all disbelief and accept that a giant green monster can withstand a barrage of 50-caliber shells bouncing off his chest like Nerf balls...but then you want me to believe that when he accidentally bumps his head in a cave it's going to hurt so much that he yells out in pain? Again, I understand the motives behind all this stuff...and it is funny, so the humour can be appreciated...it's just that it becomes ""frying pan in the face"" obvious to anybody watching this movie that it tries just a wee bit too hard to be all things to all people. But for 2 hours, it really does succeed in doing that. 9/ 10.","
            10/10
            "
"on_the_can","23 June 2008","I'll start by saying that I actually liked the 2003 Ang Lee Hulk and was initially disappointed when I heard they were rebooting rather than continuing, but when this movie was over and my friend said, ""that was a zillion times better than the first one,"" I had to agree.With Louis Letterier's The Incredible Hulk, you get a much more down to earth streamlined version of the Hulk everybody wanted the first time around. This is not to say in the least that it's nothing but a CGI fest, all the contrary. The script is smart, not just in its science but in its dialog and handling of the otherworldly subject matter. Letterier, with the help of Edward Norton and company do a remarkable job of convincing you that this could actually happen, even though we all know it couldn't. Characters are strongly developed with well paced tension that eventually builds to a heart stopping climax on the streets of New York. Your movie ticket's gonna buy you heart, humor and loads of thrills and action folks.It's a little disheartening to think that this film's success may easily be hampered by movie goers who still have a bad taste in their mouth from 2003, I wanna address that. This is not a sequel to Ang Lee's 2003 film. This is a complete reboot, they started again from scratch, to make amends and they have succeeded. The movie does a great job of starting over by giving you only snippets in the form of early flashbacks to show how the Hulk was created and what sent Bruce Banner on the run from the law. This sets the movie into action in record time. We catch up with him some years later, he hasn't seen the love of his life, Betty in all that time and she has yet to see or even realize what Bruce's problem really is. Bruce is hiding in Brazil and has been off the grid for about six months, but when a freak accident catches the attention of his pursuers in the U.S. he's on the run again, and eventually forced back home.Ironically, considering a common complaint of the original movie was its inaccuracies to the comic book, this film draws more from the 1970's TV series for its back story and the tone even follows suit somewhat as well. With Bruce on the run we get a lot of action and suspense even when he isn't green and we get our heart from his relationship with Betty. Some comic relief comes from this as well. The movie is much darker in tone than some of the more recent superhero movies and the action gets pretty intense too, they definitely push the boundaries of their PG-13 rating. If you've liked Marvel's other ventures you will probably like this film, but if you're a fan of the original series, the comic and or cartoons, or quite frankly a fan of action adventure movies in general, go see this movie, you WILL like it. I'll say it again, cuz I want Marvel to continue with what could easily be an amazing franchise. Go see this movie!!!","
            10/10
            "
"Mihnea_aka_Pitbull","9 June 2008","***** This comment might contain spoilers! *****One thing is certain: the thriller parts - mainly the beginning, and all the scenes where Hulk doesn't appear - are well enough done. The Brazilian slums are shot with true visual feeling, and the chase through their maze is definitely the best scene in the movie. Leterrier does have narrative skills and cinematographic style - I really hope he will move away off the comic strips blockbusters and start making true content movies.Also, the characters are well built and developed. Surprisingly, Norton makes a good job out of Bruce Banner, helping us to forget the shapeless blunder from ""The Illusionist"". Very good is also Tim Roth in Blonsky - expressive and compelling. But my favorite was Tim Blake Nelson as Samuel Sterns - he has humor and depth, outlining with true talent the future evolution of The Leader.Unfortunately, the worst side of the movie is Hulk himself - together with the Abomination (a REAL abomination, not just in name!) and with most of the special effects. Hulk is totally false and unconvincing, his movements are stiff and unnatural, and the proportions and texture, preposterous - can you believe that, although a C.G.I., he looks as if made of rubber and papier-mâché? Many of the most interesting features of the C.S. character were lost on the way (for instance, his habit of always talking in the third person, and his despise towards Dr. Banner, his normal alter-ego). The final battle is childishly anticlimactic, with useless quotes of King Kong and devoid of any resourcefulness. Do not expect any bright trick used by Hulk to win the day - there is none. They simply beat each other stupid, until the Abomination falls down - for no reason at all, even more so as it was supposed to be much stronger than Hulk! Personally, I would delete ALL the C.G.I. scenes and re-organize the movie as a paranoid thriller, around the plot of Bruce Banner being chased by the special forces. THAT is the real point here.","
            8/10
            "
"OMTR","18 June 2022","The second Hulk movies in filmmaking history is one of the finest works in the MCU along with the Spider-Man Home Trilogy.Dr. Bruce Banner/The Hulk is also the most complex character with Peter Parker/Spider-Man and the story is well developed with a skillfully written script.Louis Leterrier does a great directing job, although he did not have as much artistic freedom as Ang Lee, with excellent acting performances by Edward Norton, Liv Tyler, Tim Roth and William Hurt.","
            7/10
            "
"robertallenandersonjr","13 June 2008","The Incredible Hulk was one of the best movies I have seen this year. It was definitely the best action movie this year. It was by far the best superhero movie and comic movie I have ever seen. The movie is not a big disappointment from all the hype. People might think it was way to over hyped but not me. I wasn't looking to forward to it but wanted to see it. So I decided to go to the midnight showing and it was so worth my money. I want to go see it again already. This is a movie you don't get sick of after seeing once. The action sequences were so loud and well written. They didn't have to much action about just as much as you would see in Iron Man or Spider Man. The story in this movie though was amazing. The story was very well explained. The movie started out write away with them explaining what went wrong and how Edward Norton became the hulk. This one was way better than the first Hulk they made. This movie probably had one of the best battles in any movie at the end when The good Hulk faced off against the bad. They made the Hulk look so good. I think that the visuals and special effects were so amazing. Especially each time they had action scenes. The action scenes went on for a long time and were very fun to watch. The acting was very good as well. Edward Norton did an amazing job playing the hulk. I don't think anyone else could have done a better job then Edward Norton did. Liv Tyler did a good job also playing the hulks girlfriend. She didn't have a ton of screen time but when she did she made the best of it. Everyone else did a great job as well. I don't think their were any flaws at all really. The only one I could possibly think of is that it kind of drug on toward the end. They made it seem like it was going to end and then it went on. The movie was well acted, loud, fun, entertaining, and was great for all ages. I think that even older people can enjoy it and even late teens. The language was not very bad for kids. All and all this was such an amazing movie go see it. It is well worth your money and well worth the hype.","
            8/10
            "
"KUAlum26","18 June 2008","I was always a little curious as to why,of all the directors in the world,the producers of the 2003 big screen treatment of the Hulk chose Ang Lee. Sure enough,after seeing that version in the theater,while I wasn't entirely turned-off by that version,I came away wondering why what should've been a fun,rip-roaring adventure with everyone's favorite green,muscle-bound beastie formed from gamma rays and brought on by anger/adrenaline was,instead,something of a sort of florid,artsy and visceral film that only 3/4 of the way through remembered that it was a comic book character it was trying to cover and then tried to make up for it.This version didn't leave me feeling that way at all.I know much less about Louis Letterier,except that he's a relatively new director whose previous efforts were basically adrenaline-packed action films(The Transporter series,I think),but with that knowledge,I know he's perfect for this.Picking up from Dr.Bruce Banner's retreat in hiding in South America--specifically,Brazil--after the horrific gamma accident,the erstwhile quiet and unassuming scientist(Edward Norton,maybe a little too good for this type of role,but he does it NO disservice whatsoever)tries in vain to quietly live an existence of meditation and finding a cure for his situation,but that won't last(or else there's no movie). From there,it becomes a transcontinental pursuit between and among Banner,General Thunderbolt Ross(William Hurt,separated at birth from Ted Levine here),Bruce's lost love Betty Ross(Liv Tyler,soothing the savage beast)and the mysterious ""Mr.Blue"" that Bruce is trying to work a ""cure"" with. Into the mix is ""Super Soldier"" Emil Blonsky(Tim Roth,who's never met a nefarious role he doesn't like,it seems),a fierce fighter whose interest in the Hulk threatens to turn him into something just as or more dangerous. Come to think of it,this movie could(accent COULD)be considered a sequel to the first version,since its line of events doesn't vary or completely contradict the Ang Lee version. But otherwise,this is more treated as a ""do-over"" and that's just fine by me. This treatment seems more accurate.The summary line basically comes from the fact that it's truly tough to translate this creature or action accurately without either A)sacrificing character in favor of CGI and ear-splitting boom or B)becoming so entranced in the whos and whys that the appeal of the show gets diluted. I,were I the director,would err on the side of the former(which this show sorta does),since that's probably what most audiences will go for. The screenplay and plot are neither that bad or that good. And that's just fine so long as it serves the Dr.Bruce Banner/Incredible Hulk in the way those who've enjoyed the comics and/or TV show are acquainted. This film achieves that aim amicably.","
            8/10
            "
"dunmore_ego","5 July 2008","Don't make him hungry! You wouldn't like him when he's hungry Bill Bixby's infamous caveat, once again comically bastardized; in Ang Lee's HULK (2003), Eric Bana delivered it in Spanish at movie's end; now in 2008, Edward Norton delivering pidgin Portuguese - badly.Neither a sequel nor an origin tale, THE INCREDIBLE HULK is an adrenalized shot to the sternum  if it doesn't knock you black and blue, it will at least slap you and call you Susan.The intro sequence reveals the origin back-story, allowing movie to hit the ground running, with skinny Edward Norton as Bruce Banner hiding out in an old-world Brazilian village, text on screen, ""Days without incident: 158."" Our first impulse is ""Wha-?"" This is Edward Norton after all, of renowned Thespian fame; maybe a tad overqualified to deliver lines like, ""Hulk smash!""? Then  it hits: it's EDWARD NORTON, no stranger to Dual Personality  from his breakout schizoid role opposite Richard Gere in PRIMAL FEAR (1996), Norton delivers ""second personality"" like second nature.In Brazil, Banner works in a bottling factory, performing body control exercises with a meditation guru who thrills in bitchslapping him incessantly; monitors his heart rate via a wrist readout and, unlike the rest of theworld, tries NOT to ""go green,"" awaiting an antidote to his Hulk genes from an online mystery man in America named Mr. Blue, before he dares return home. (Banner's code name... Mr. Green. We didn't see THAT coming.) And running gags about stretchy pants aboundBut General Ross (William Hurt) wants Banner's genes to utilize as military weaponry, so single-minded that he would risk his own daughter's life to attain that power. Typical pathological military jug head  nothing we haven't seen in the real world. There's crazy. Then there's Army Crazy. Ross enlists the aid of hard army grunt, Emil Blonsky (Tim Roth), injected with a super-soldier serum (wink to Captain America fanboys) to take on the Hulk mano-a-mano and capture him for lab experiments which probably include examining the magical material in his pants.The Hulk's first appearance is well-staged, in glimpses and silhouettes. When we see Hulk in full battle daylight, it is astounding! Not just due to the effects team (Gentle Giant Studios, among many) melding him with ""reality,"" but because of the innovative motion-capture technology of Giant Studios. When the Hulk and the soon-to-be-birthed Abomination move, they are smoothly human; walking upright casually, interacting with debris, machinery, people, water rivulets cascading off flexing muscles and though his name reflects the 1962 Marvel Comics creation, no more is Hulk a bulky blob, but a svelte man-machine with a sexy v-shape. I especially like the way these creatures run full tilt, with the desperate lean and violent arm-swing of slim sprinters.There are innumerable canonical nods and winks: Stan Lee as an unwary office guy who drinks a soda tainted with Hulk blood; Bill Bixby in a TV snippet from COURTSHIP OF EDDIE'S FATHER; the *Lonely Man* theme from THE HULK TV series, where Bixby walks the lonely highway in snazzy bell-bottoms that will be shredded by the next episode; a cameo by Tony Stark (Robert Downey Jr.) to synergize the Avenger Initiative; and  not least, Lou Ferrigno! When Banner gets back to the U.S. he looks up his old girl, the daughter of General Ross, Betty (Liv Tyler), who, like every woman whose love-of-her-life is on the lam, is time-serving with another guy. Of course, the part-time boyfriend is a complete dork who looks like Casey Kasem in a vest. (It's never a David Lee Roth circa 1980 Van Halen.) When Betty accidentally encounters tragic Bruce, she's all over him like a thousand-dollar hooker. If only all women were so devotional as to curl around you so urgently and intimately after years of separation. That's why they call these things ""fantasy."" Betty and Bruce seek out Mr. Blue (Tim Blake Nelson), who has been hoarding Hulk blood samples like geekboys hoarding back issues. Mr. Blue doesn't really help Bruce, but he helps the plot, when Emil Blonsky, insatiable for monstrous power, forces Blue to inject him with Hulk blood; apparently, mixing super-soldier serum and Hulk blood creates a big vomit-colored, bone-splintering monstrosity called The Abomination which precipitates the TRANSFORMER moment: that point in any film where you realize everything on screen is computer-generated and that this eye-candy battle between two big things might as well be a video game  and you're sitting here watching it even though you're over 30.Still, the action surprisingly contains heart. Hulk becomes Hero. No matter the many incarnations that portray Hulk as brainless or fogged with gamma-amnesia, this Hulk retains a sizeable chunk of Banner-brain, and his fierce compassion bleeds right offa the emerald giant's computer blips. We sense that Hulk's most compelling battle is not with big things that go boom, but with himself. And as good as Hulk's battles are, I don't think many of us over 30 would complain had we been given more of the great Ed Norton doing introspective and sullen.End frames set up the Avenger Initiative with Stark  it is no secret Marvel are cross-pollinating their cameos; hope springs eternal that IRON MAN and THE INCREDIBLE HULK presage a spate of quality Marvel offerings, and that the slated 2011 release of FIRST AVENGER: CAPTAIN America won't be as super-mundane as the 1979 TV series, with Reb Brown gadding about in a foamy muscle suit and plastic bike. As a Cap fan, that debacle made me very angry.Don't make me angry. You wouldn't like me when I'm angry.","
            8/10
            "
"zhyarTheChosen","9 September 2019","No one can convince me that this was a good movie. Average","
            7/10
            "
"gerbinator2009","14 June 2008","Ironman was by far my favorite movie of the summer. I have not seen the other Hulk movie of 2003 so I really didn't know what to expect. The Incredible Hulk was just as good as Ironman, but in very different ways. I liked Ironman because of the clever mix of humor, action, and peril, however there wasn't much deep emotion or character development. The Incredible Hulk substitutes the humor for emotion, thus resulting in a great movie. Great movie, lots of action, and a great performance by norton.One more thing, I'm tired of the bitching about the CGI. I don't think there's ever been a movie with CGI where someone didn't complain about it. And the only reason everyone is complaining about the CGI of this movie is because everything is so perfect.","
            7/10
            "
"jcallows","5 November 2008","I loved the way this film paid tribute to the 70s classic. A movie about the Hulk should have some references to Bill Bixby's Hulk and this film had them. It was great to hear some of that music again, see Banner do the lonely walk and see him being given radiation in the way that was done to Bixby. We all loved the 70s version, so why stray too far away from it? The filmmakers had the good taste in deciding not to.With the tone set to more like the 70s show and less like Ang Lee's version, this film was instantly engaging. And along with an interesting story, gripping action and great special effects, this film was thoroughly entertaining. I also liked that it explained how the Hulk has always been able to keep his pants on. I'm not sure if it was explained in the comic books or anywhere else, but this was a nice touch.Edward Norton was an excellent choice to play Banner. No one could be more opposite to the Hulk. (I suppose the Jekyll/Hyde character he played in Primal Fear prepared him for this.) And Liv Tyler was fine. But as much as I like William Hurt, he didn't seem to have much energy. Perhaps it was the script, but he just seemed detached.The CGI effects have come a long way since Ang Lee's Hulk. When I heard they were still going to use CGI for the Hulk in this version, I had my reservations. While it can render reptiles and all sorts of creatures fairly well, computers have always had trouble making humans or human-like creatures look real. But it seems they have come pretty close for this film.One thing I would have like to have seen kept in this film from the 70s version was Banner's reason for getting the radiation-- so that he could become stronger to protect his loved ones. Here, this film went with the comic books' version-- to become a super soldier for the military. I liked the 70s version. It just seemed to add more empathy to Banner's character, and it was just plain more romantic.Well, all in all a great film, and I'm looking forward to the next.","
            9/10
            "
"Angelus2","16 July 2009","I'm a comic-book nerd...(Just in case you wanna label me).And this is probably the second greatest Comic book movie ever made; first being 'Batman Begins'. And the third if your wondering is Iron-Man. The reason why this movie is so high up on my list, is because it concentrates on the origin story but at the same time keeps going....(If you understand what I'm babbling on about).The story is simple. Bruce Banner is a scientist, whom when angered turns into the 'Incredible Hulk'; a creature of pure rage, and so the American Government look to harness this creature for their own benefit. Banner realising the sheer magnitude of this situation, goes on the run.Ang Lee's version was disappointing with the 'Steroid-like-induced dogs'...But it wasn't that bad...(But it was bad).This movie has a almost spine-tingling music that runs through it, from the television series. With 'real' actors, not models who look like comic book characters...I have new found respect for Edward Norton. He just fits the role of Banner brilliantly, Liv Tyler is sweet as Betty; while Tim Roth and William Hurt are great villains.But the greatest asset of this comic book movie is the Hulk. He is visually stunning and much more menacing than Lee's attempt. The build up to Banner's change is handled magnificently as we, the audience feel Banners anger and rage as they 'beat him up', 'hurt his lover'...And then Hulk arrives....And the build up to the arrival of Abomination is beautifully executed, its definitely well-worth the wait...Bringing two of Marvel's most monstrous creations to duel it out...His look is also terrifying to say the least when you catch the first glimpse of him on the big screen...But the greatest aspect of this Comic Book Movie is the end fight...The greatest comic book fight, also considering that its all CGI...I love how Hulk break out of the ground and gets ready breaking a cop car and creating 'Boxing gloves', LOL.... And he say's the line that we've been waiting for 'HULK SMASH!!'. Simply one word to describe this monster of a movie...Incredible.","
            8/10
            "
